video_id,comment
FxtVRjcM-FA,"7:02 Had Katoto scored that chance, it would be game over, I think. Well played both teams."
FxtVRjcM-FA,Quel frape de dumoney elle est trop forte je pense que c'est la meilleure joueuse de FC Lyon ❤❤🇭🇹👉 mete dife anba komantè a tout ayisyen 🔥🔥🔥🔥🔥
FxtVRjcM-FA,Dumornay🇭🇹🇭🇹🇭🇹🔥🔥🔥👌
FxtVRjcM-FA,Merci Durmornay
FxtVRjcM-FA,Incroyable 🔴🔵
FxtVRjcM-FA,Majri's goal was the best cos that technique is hard to successfully execute.
FxtVRjcM-FA,Barcelona vs Lyon final
FxtVRjcM-FA,🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹✊🏿😍🔥
FxtVRjcM-FA,Magnifique retournement de situation en espérant le même sort pour l'équipe masculine 😂😂😂
FxtVRjcM-FA,Psg manager is disaster 😢😢😢😢😢😢
FxtVRjcM-FA,Dumornay 🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹
FxtVRjcM-FA,Quand Amel MAJRI est venue sur le terrain tout à changer ! Bravo Amel !! ❤
FxtVRjcM-FA,C'est moi ou la commentatrice a l'air déçue quand L'OL a égalisé ? Encore une parisienne....
FxtVRjcM-FA,❤❤❤❤🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹Dumornay
FxtVRjcM-FA,"Vive les lyonnaises
🎉🎉🎉🎉"
FxtVRjcM-FA,"Wow!!partidazo, excelente remontada del Olympique.👍👏💪✌️"
FxtVRjcM-FA,"Un partidazo, los dos equipos"
FxtVRjcM-FA,🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹❤❤❤❤❤❤❤❤❤❤❤ Dumornay🥰🥰🥰🥰🥰
FxtVRjcM-FA,Kote Ayisyen ki laa
FxtVRjcM-FA,Super match! Belle démonstration de l'esprit lyonnais. Femme ou homme un lyonnais ne lâche rien! 😎
FxtVRjcM-FA,"Les passes de Dumorney sont directes, classiques, et magiques, quelle joueuse!!!🫶"
FxtVRjcM-FA,Finaly Paris always loser
FxtVRjcM-FA,Melchie Dumoney is the goat 🇭🇹🇭🇹🇭🇹❤❤💯💪
FxtVRjcM-FA,Another Remontada against PSG 😅😅
FxtVRjcM-FA,Wow Dumornay something special
FxtVRjcM-FA,"Qui ne saute pas n est pas lyonnais, bravo les fenottes bous êtes extraordinaires."
FxtVRjcM-FA,❤dumornay🙌🇭🇹
FxtVRjcM-FA,Dumornay 🇭🇹⚽️🔥
FxtVRjcM-FA,What a game
FxtVRjcM-FA,"Remontada en 6 minutes, même pour l'équipe féminine !"
FxtVRjcM-FA,Well deserved win!
FxtVRjcM-FA,Essa partida foi incrível! Mas é inadmissível tomar três gols em dez minutos. 🇧🇷
FxtVRjcM-FA,Melchie 🇭🇹😍
FxtVRjcM-FA,"Cascarino is a beast of a machine, didn't think they'd make an incredible comeback and even win the game, congratulations to Lyon, well deserved 👏"
FxtVRjcM-FA,This game was supposed to be the final
FxtVRjcM-FA,Le PSG féminine est maudite contre les lyonnaises
FxtVRjcM-FA,Dumorney très très bien❤
FxtVRjcM-FA,Great game and some great goals!
FxtVRjcM-FA,Amazing match !!!
FxtVRjcM-FA,I love these girls
FxtVRjcM-FA,L
FxtVRjcM-FA,What a comeback!!!
FxtVRjcM-FA,"Hands down best match of the tourney, both teams played their hearts out! PSG with the dominant start and near visitor's upset, but Lyon + their home crowd refused to give up and pulled off a historical comeback. Futball feminine at its finest, can't wait for part deux! <3"
FxtVRjcM-FA,Melchie............❤❤❤
FxtVRjcM-FA,lncreible buen trabajo melchi Dumoney 🇭🇹👏💪
FxtVRjcM-FA,This is football heritage
FxtVRjcM-FA,Majri still got it 👏
FxtVRjcM-FA,Comeback queens
FxtVRjcM-FA,Quelle joueuse ! Melchie Dumornay ❤
FxtVRjcM-FA,Félicitations Dumornay. Tu fais la fierté haïtienne.
FxtVRjcM-FA,"Señora equipo el Olimpyque Lyonnais, darle vuelta a dos goles en contra como si se tratase de cambiar de calcetas, bien hecho."
FxtVRjcM-FA,❤ Nous sommes l'Olympique Lyonnais 🔴🔵⚪👑🏆🥇🇫🇷 Merci beaucoup les Fenottes !
FxtVRjcM-FA,Dumornay ❤️❤️❤️🇭🇹
FxtVRjcM-FA,Dumornay 🚀🚀🚀🚀
FxtVRjcM-FA,Lyonnaises j'ai des coeurs ❤️ qu'avec  bravo et félicitations
FxtVRjcM-FA,Trop dégoûter pour le psg féminin elles avaient le matchs (supporter du barca) on les soutiendra a fond au parc des princes dimanche !!!
FxtVRjcM-FA,Dumornay
FxtVRjcM-FA,❤ félicitations
FxtVRjcM-FA,Melchie❤🎉👑🇭🇹💎
FxtVRjcM-FA,What a comeback 😮🔥🔥
FxtVRjcM-FA,Nap ba yo sa toujou
FxtVRjcM-FA,Katoto 🎉
FxtVRjcM-FA,Glad for the comeback…but carpenter mistakes cost almost the game…
FxtVRjcM-FA,Vamos Domornay
FxtVRjcM-FA,Dumornay❤❤❤🇭🇹🇭🇹🇭🇹
FxtVRjcM-FA,Le niveau fait flipper.
FxtVRjcM-FA,"Great comeback! On PSG's 1st. goal, #26 Lindsey Horan was sleeping on the field, lol."
FxtVRjcM-FA,Très beau match. Bravo Melchie Dumornay❤😄🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹
FxtVRjcM-FA,Dumorney
FxtVRjcM-FA,Incredible game
FxtVRjcM-FA,This was an INSANE game. Massive comeback
FxtVRjcM-FA,Proud of you melchie
FxtVRjcM-FA,France
FxtVRjcM-FA,Bravo Dumornay les Haïtiens sont fière de vous ❤😂🎉
FxtVRjcM-FA,Quel comeback ! 
FxtVRjcM-FA,Melchie❤❤❤❤ alaso
FxtVRjcM-FA,Bravo Dumornay
FxtVRjcM-FA,This is epitome of women’s football 👌🏻
FxtVRjcM-FA,Nou fye de ou Dumornay ❤❤❤
FxtVRjcM-FA,Craziest Comeback!!!😮‍💨 (the subs really made an impact in this game)
OCBGfOyo970,likaalbatroz
OCBGfOyo970,Der Reporter nervt einfach nur. Sein typisches deutsches negatives Geschwätz ist zum 🤮.
OCBGfOyo970,was ein spiel
Ep2S9oQ4EgA,Dieser Wetterumschwung 😮
Ep2S9oQ4EgA,"Klasse Eintracht, weiter so !"
Ep2S9oQ4EgA,Was tut nur die FCN-Hüterin beim 3:1?
Ep2S9oQ4EgA,"0:55 Toll, miese Bilder dank nasser Kameralinse. DSZN kann/will sich keine Profikamera leisten. Armselig 😖👎"
ro6vQQAP7z8,Das Stadion ist sonst nicht so voll ???? Wie viele Zuschauer gucken dort in der 3. Liga denn zu ????
ro6vQQAP7z8,"Duisburg ist mit nur 4 Punkten eine Schande für die Bundesliga, aaaber Bayern ist mit dem Halbzeit-Rückstand von 0:1 noch lange nicht reif für die Champion's League... 😜"
ro6vQQAP7z8,"In der ersten Halbzeit hielt der MSV erstaunlich gut dagegen, aber am Ende musste man bei nur fünf Gegentoren noch zufrieden sein. 5 mal Latte oder Pfosten, dazu ein reguläres Tor für den FC Bayern nicht gegeben."
ro6vQQAP7z8,Ein Echter Leader geht voran! Bravo Rothschild Klausi Agenda 2030
ro6vQQAP7z8,Hätten locker auch 10 sein können
ro6vQQAP7z8,Dien Zebras waren dann einfach zu müde...
Fr7aLdJCegI,kuche
Fr7aLdJCegI,pullver
Fr7aLdJCegI,horror
Fr7aLdJCegI,thunder
Fr7aLdJCegI,thiergarie
Fr7aLdJCegI,Aitana ❤️‍🔥
Fr7aLdJCegI,😅
Fr7aLdJCegI,Aitana 👏🔥
Fr7aLdJCegI,❤❤❤❤❤❤❤❤
Fr7aLdJCegI,Este Barça enamora.
Fr7aLdJCegI,"Rolfo she score like Figo,Hagi..."
Fr7aLdJCegI,Las damas de Barcelona.  El mejor en el negocio.
Fr7aLdJCegI,Toca pelota no penalti
Fr7aLdJCegI,Esse Canal é gigante fabuloso é fort Com Esporte pêlo Mundo todo ✨🏅✨🏆DANZ🌠👏🏿👏👏🏻💙❤️🌠🤙
Fr7aLdJCegI,Imparables ellas
Fr7aLdJCegI,"Precogs, or officially known as Precognitives, are individuals that possess a psychic ability to see events in the future, primarily premeditated murders. There are currently three Precogs, Agatha, Arthur, and Dash."
Fr7aLdJCegI,The 4-1: Mariona -> Vicky López -> Putellas -> Aitana -> Salma. Can't get any better than that.
Fr7aLdJCegI,Barca unstoppable
v84fPSgtBGE,Man merkt wenn Laura Freigang fehlt...
6AnQByuPaI0,"fun match,  ty for the highlights."
KhrLPzvKHWE,love this duo!! they're amazing!
KhrLPzvKHWE,Mapi 💪❤️💙
KhrLPzvKHWE,What do people like about this woman? Spain national team and Barca are better without her!
KhrLPzvKHWE,I love her 😅
Mrj5Pa7krpU,BRA1
Mrj5Pa7krpU,Barcelona is too much united
Mrj5Pa7krpU,"🔵🔴👑👱🏻‍♀️🐐👩🏻👑👶⭐
#TheBestTeam #TheBestFootball in history #YouKnowIt"
Mrj5Pa7krpU,3:27 Aitana is actually just a FLAWLESS footballer. Convince me otherwise.
Mrj5Pa7krpU,La número 10 del barça es la Messi femenina 😮 lo que juega dios
Mrj5Pa7krpU,La número 10 del barça es la Messi femenina 😮 lo que juega dios
Mrj5Pa7krpU,La número 10 del barça es la Messi femenina 😮 lo que juega dios
Mrj5Pa7krpU,Graham en el tercer gol parece que surfeara... simplemente espectacular.
Mrj5Pa7krpU,"Aitana in the last gol is like... ""I don't care"" 🤣"
Mrj5Pa7krpU,Barcelona por ley bamos chicas
Mrj5Pa7krpU,Final FC Barcelona vs Lyon.... FC Barcelona win UEFA Women's Champions League 2024🔥🔥🔥🔥
Mrj5Pa7krpU,FCB❤❤❤❤
Mrj5Pa7krpU,Poco queda decir del Barcelona que es el mejor equipo del mundo; lo que me sorprendió fue el bien desempeño del Brann😮
Mrj5Pa7krpU,Cgh❤❤
Mrj5Pa7krpU,😘😘😘😘😘😘😘😘😘😘
Mrj5Pa7krpU,Aitana
Mrj5Pa7krpU,"Aítana es Messi en mujer, bro como juega 😩"
Mrj5Pa7krpU,❤❤
Mrj5Pa7krpU,El barca femenil es una aplanadora.
Mrj5Pa7krpU,Vamos chicas. Un pasito más.
Mrj5Pa7krpU,Nice one thanks barca
Mrj5Pa7krpU,La verdad que Aitana me recuerdas a A.Iniesta 😮 increíble
Mrj5Pa7krpU,Graham Hansen better than Rapinha
Mrj5Pa7krpU,Barcelona rek
Mrj5Pa7krpU,UNGLAUBLICH! Sie haben den Preis um 45 Euro erhöht und nicht einmal ein Bundesligaspiel auf DAZN an diesem Wochenende! Scheiße! 🤯
Mrj5Pa7krpU,Palhaçada é o que é
Mrj5Pa7krpU,"Gracias 👏 felicidades catalanes femini 🌹💙♥️🌹
Aitana 💙 Hansen ❤️ Mejor  jugadoras del mondo ⚽🏆🏆🏆"
Mrj5Pa7krpU,SK Brann has a sloppy back 4.. yikes
Mrj5Pa7krpU,TOLLER FUSSBALL DER BARCA FRAUEN ZIEHN DA RICHTIG NE SHOW AB....GEIIIIL😎🍺🇩🇪👍
Mrj5Pa7krpU,😎⚽️🍺🍺🍺🍺🇩🇪👍
Mrj5Pa7krpU,Chelsea x Barcelona farão dois grandes jogos com certeza. 🇧🇷❤️
Mrj5Pa7krpU,Mariona is so weak no Barcelona player material
Mrj5Pa7krpU,Chelsea ladies should be wary
Mrj5Pa7krpU,"om caroline`s hjerte stod i brann also the victoria wouldshe is the ki chi,, amore beaches and sunshiny days compared to bergen aquarium,,,do she have a boyfreeend?"
Mrj5Pa7krpU,"Hay algo malo en el futbol del Barca. Son innumerables, incontables las veces que llegan al marco contrario, pero poquisimas las veces que logran hacer un gol. Es como un juego ofensivo mediocre. Esa delantera del Barca es completamente mediocre."
Mrj5Pa7krpU,"The Brann fans brought much to the match, making plenty of noise; getting behind their team no matter what. 
Their contribution to the atmosphere of the game was fantastic."
Mrj5Pa7krpU,fenomal reinas del Barca ❤️💙❤️💙
Mrj5Pa7krpU,Jogo bonito las chicas 👏
Mrj5Pa7krpU,Why they play in 0.75x
Mrj5Pa7krpU,💙❤️💖
Mrj5Pa7krpU,Mariona misses a lot of chances   Of late
Mrj5Pa7krpU,"Teniendo en cuenta que son unos cuartos de final de la champions league, alguien me puede explicar porqué no celebran los goles??"
Mrj5Pa7krpU,Graham no a anotado esos golazos que acostumbra hacer
Mrj5Pa7krpU,Que grandes sois! 💙❤️
Mrj5Pa7krpU,El mejor equipo del mundo
Mrj5Pa7krpU,Ojalá Mariom Raimers y Majo Gonzáles aprendan de la narradora de este gran partido 😊
Mrj5Pa7krpU,Equipazo y otro gran partido de Graham
Mrj5Pa7krpU,Graham y Aitana dos balones de oro vaya dupla...Un equipazo de ensueño...A por la champions...🤪
Mrj5Pa7krpU,"Que belleza de fútbol, que nivel este Barça"
Mrj5Pa7krpU,Me gusta él vídeo dél Barça pero me gusta más cuando no estáis vosotras comentándolo porqué sois dé la caverna
Mrj5Pa7krpU,love to see barcelona girls ❤❤❤
Mrj5Pa7krpU,"This girls are fantastic footballer🤌
Vamos the Champions 💪💙❤"
Mrj5Pa7krpU,Graham - Aintana World Top Players 💙❤️
Mrj5Pa7krpU,"Who is the number 10?, Putellas?...wow a baller!...and Bonmati, what a goal, what a player?"
Mrj5Pa7krpU,SK Brann keeper needs to find herself a better team
Mrj5Pa7krpU,"Força Barça, a x la tercera"
Mrj5Pa7krpU,Sun muy muy buenas se lo merecen todo
Mrj5Pa7krpU,WOW BARCA'S 👏👏👏🙋‍♂️🙋‍♂️👍👍👍🤗🤗👍💪💪💪🥰🥰🥰❤❤🙏
Mrj5Pa7krpU,Gaham is the best player
Mrj5Pa7krpU,"Hansen sin duda,la mejor,jugadora del mundo,actualmente 💙♥️"
Mrj5Pa7krpU,Best team itw!
Mrj5Pa7krpU,She might not have got a G/A but she dominated and created the most chances.... CGH 😍😍😍
Mrj5Pa7krpU,ขอแฮนเซ่นมาเล่นทีมชายได้มั้ย
Mrj5Pa7krpU,Mas rebotes y peor defensas que el Fifa por dios
Mrj5Pa7krpU,Barça should get the Brann goalkeeper. She's been spectacular in both games.
Mrj5Pa7krpU,Jawohl Barcelona 😊👍⚽️
Mrj5Pa7krpU,Visca Barca
Mrj5Pa7krpU,Wanita Barcelona sangat berbakat
Mrj5Pa7krpU,GRAHAM GRAHAM GRAHAM!!!! 🎉🎉❤❤💥💥💥
Mrj5Pa7krpU,❤❤
Mrj5Pa7krpU,Graham = monster dribble
Mrj5Pa7krpU,"Catarina Coll la vaig trobar imprecisa, lenta i no sé per què perdent temps ......"
Mrj5Pa7krpU,"The queen of football is back
Alexia"
Mrj5Pa7krpU,10 like messi
Mrj5Pa7krpU,Graham Hansen's close in dribbling skills are simply amazing.
Mrj5Pa7krpU,My wife Aitana 🔥🔥🔥🔥
Mrj5Pa7krpU,Se fue oshoala y quedó mariona. Como fallan de goles. Lucí bronze da mucho espacio. Frifolina da más adelante que de lateral. Hansen es la mejor.
Mrj5Pa7krpU,Graham  is too much ❤❤
Mrj5Pa7krpU,"Pero que bien juegan de verdad es una pasada de equipo. 
Y lo de Graham es simplemente espectacular."
Mrj5Pa7krpU,Por qué no jugaron en Montjuic?
Mrj5Pa7krpU,Caroline graham jansen is alien 🔥🔥🔥🔥
Mrj5Pa7krpU,Que golazo se mandó Aitana !
Mrj5Pa7krpU,"Qué bonito narra la chica estos partidos, cuál es su nombre??"
Mrj5Pa7krpU,"For the life of me I do not understand why every men and women soccer team isn't trying to emulate Spain's women soccer game - that includes the players for Barcelona and Real Madrid. The game they play is technical, surgical and a pleasure to watch even when they haven't scored. If I was coaching either the Men's or Women's USA National teams, we'd be watching hours of film and adopt their style!"
Mrj5Pa7krpU,"real madrid last four matches vs barca 0 goals
brann vs barca two matches 2 goals😂😂😂"
Mrj5Pa7krpU,forca barca...
Mrj5Pa7krpU,The best club
Mrj5Pa7krpU,"Caroline Graham Hansen is a true game maker, her specialist in assist, fantastic dribbler..❤❤"
Mrj5Pa7krpU,"Wow que equipazo este Barcelona 
Estas chicas juegan de maravilla ❤️💙 enhorabuena"
Mrj5Pa7krpU,Que golazo de Aitana 🪄🪄
Mrj5Pa7krpU,Vamos❤
Mrj5Pa7krpU,"La portera del Brann muy bien, ¿eh? Creo que en el de ida también llamó la atención, aunque igual me lío.
A Graham ahora mismo es imposible pararla. Menudo momento de forma está pasando."
Mrj5Pa7krpU,Caroline ❤
Mrj5Pa7krpU,"Juegan juntas las últimas 4 balones de oro,poco que objetar..."
Mrj5Pa7krpU,Aitana❤
Mrj5Pa7krpU,Graham is mbappe in women football!
Mrj5Pa7krpU,"Lo de Hansen no es ni medio normal, que pedazo de jugadora, y un claro ejemplo que no hace falta meter gol o dar asistencia para marcarte un partidazo."
Mrj5Pa7krpU,Lo de la arquera del Brann madre mia! increible partido ha hecho
Mrj5Pa7krpU,visca Barca
Mrj5Pa7krpU,"The Messi of FCB Femini- Caroline Graham Hansen❤

Just look at the making of second and third goal."
Mrj5Pa7krpU,"In this match, there are a lot of unnecessary individual actions, which even eliminate scoring opportunities"
Mrj5Pa7krpU,Barcelona es la mejor equipa del mundo 👉🏽💪🏾💪🏾💪🏾💪🏾🫶🏾👈🏾❤️❤️❤️vamos cataluñas
Mrj5Pa7krpU,Hansen is sensational
Mrj5Pa7krpU,Alexiaa❤
Mrj5Pa7krpU,Nice🎉🎉
Mrj5Pa7krpU,"Lo de graham es para estudiar, es demasiado buena"
Mrj5Pa7krpU,A este nivel Hansen debería ganar sí o sí el próximo balón de oro. Que espectáculo por favor
Mrj5Pa7krpU,si quieren igualdad los precios de las entradas deben costar lo mismo que la de los hombres... a no hay ya no interesa jajajaaj
Mrj5Pa7krpU,Chelsea gonna beat this Barcelona hands down 😂 Barcelona feminine are going home this time around.
Mrj5Pa7krpU,Buscando el mute en el mando
Mrj5Pa7krpU,Las internadas por banda de Graham yendose de todo dios son un espectaculo.
Mrj5Pa7krpU,Bravo👏👏👏👏👏👏👏
Mrj5Pa7krpU,Hansen balon dw oro
Mrj5Pa7krpU,Hansen balon de oro
Mrj5Pa7krpU,02:37 scripting...typical ea fc rebound
Mrj5Pa7krpU,They are always playing outstanding
Mrj5Pa7krpU,equal pay boys 🤣🤣🤣
Mrj5Pa7krpU,❤
Mrj5Pa7krpU,The best team of all the world
Mrj5Pa7krpU,Otro nivel esa chica del Barsa 👍👍👑👑👑👑👊👊
Mrj5Pa7krpU,Son las mejores visca Barca visca Cataluña
Mrj5Pa7krpU,"CHG juega muy bien, pero todos sabemos que no va a ganar ningun balon de oro. Si no miren a Ribery porque no gano el balon de oro 2013"
Mrj5Pa7krpU,🎉🎉🎉🎉
Mrj5Pa7krpU,creao que han bajado su nivel las veo muy desconsentradas
Mrj5Pa7krpU,Graham sin duda debe ser el balón de oro y la mejor del mundo
Mrj5Pa7krpU,I don’t want Aitana’s consistent performances and g/a outshine CGH✨
Mrj5Pa7krpU,"Caroline Graham Hansen 🐐
 Aurora Mikalsen TOP 🕸"
Mrj5Pa7krpU,"El comentari ""nosaltres respectem l'himne de la champions"" se'l podria haver estalviat."
Mrj5Pa7krpU,Caroline Graham Hansen 👌⚽👌⚽👌⚽❤
Mrj5Pa7krpU,Las reinas del fútbol. 💙❤️
Mrj5Pa7krpU,Estas chicas valen Oro. !!!.... Y juegan excelente !!.. Visca el Barca !!!
Mrj5Pa7krpU,wp barca
Mrj5Pa7krpU,But how can Barça miss so many goals?????😩😫😩😫😩😫😩
Mrj5Pa7krpU,Aitana goat
Mrj5Pa7krpU,"Caroline, you're looking sharp."
Mrj5Pa7krpU,Visca el barça ❤
Mrj5Pa7krpU,A bilbao
Mrj5Pa7krpU,visca Barca ❤️💙
Mrj5Pa7krpU,Barça so é bom de mulheres ❤
Mrj5Pa7krpU,Caroline Graham Hansen for Ballon D'or ! ⚽⚽🏅🏅
Mrj5Pa7krpU,Go Go Barcelona
Mrj5Pa7krpU,"Lo peor del barca es su portera , entre los 2 partidos le han tirado 3 beses le han metido 2 goles y otro fue al palo , o juega de portera Paños o no ganaran la champion otra ves."
Mrj5Pa7krpU,wasteful barca...need to improve vs chelsea..
5_dwhcvsjcw,Watching this game on DAZN feels like winning a VIP trip to the Final without leaving my couch! 😄⚽
N5x_GlWL_kQ,Lena Pauels!
yUh3jJLgBVw,*Horan to dabritz 🔥*
yUh3jJLgBVw,Melchy dumornay 🦈⚽💯💪🏿🫶🏿🇭🇹
yUh3jJLgBVw,LYONSSS💥💥💥💥💥❤
yUh3jJLgBVw,I love Lyon ❤🎉❤🎉
yUh3jJLgBVw,Women's football has become something else ... entirely!
yUh3jJLgBVw,This is the way to play football. The assists alone would put this in the textbooks.
yUh3jJLgBVw,"3 German goals, not so bad...."
yUh3jJLgBVw,horan my monster
yUh3jJLgBVw,Dumornay great assist
02PyoEM4e5Q,"Impressive to see the great saves by Brann’s GK…and nicely done to get one behind  Barca’s GK!  I think the cooler climate affects Barca’s play.  Either way, it was impressive to see the score only 2-1,  considering how they have shattered world class teams! 
Sweden surely gave our Canadian women’s team a massive brain and body workout at Tokyo, and it was finally won by Canada due to PKs.  Now, we see Norway’s talent coming forth and providing even more GREAT football!

Great work!  Hope to see a game between Canada and Norway soon!

Cheers!🇨🇦⚽🇮🇸"
02PyoEM4e5Q,I’ll always root for the Scandinavian underdogs! Brann and Häcken are top tier teams!!
02PyoEM4e5Q,"Aitana Bonmatí is easily the best jeez

What a player!"
02PyoEM4e5Q,"Brann, and Häcken, has exceeded all expectations. With the conditions these teams have, they are real winners. 👏🏻💪🏻"
02PyoEM4e5Q,If not for Brann GK the scoreline would have been a lot different... My appreciation for the GK
02PyoEM4e5Q,"why is barca not streamed live in my country 
.....i need answer pls"
02PyoEM4e5Q,Graham too selfish
02PyoEM4e5Q,kusse
02PyoEM4e5Q,tabu
02PyoEM4e5Q,molaroge
02PyoEM4e5Q,langsam
02PyoEM4e5Q,aussen
02PyoEM4e5Q,mastercard
02PyoEM4e5Q,"home away It will be end like roma before, mark my word."
02PyoEM4e5Q,The equaliser and the celebrations 😃😃♥
02PyoEM4e5Q,The goal from bran is completely defensive error.. no one marked her.. and of course credit to them .. goal executed perfectly..
02PyoEM4e5Q,no 10 of barca  too greedyyyy
02PyoEM4e5Q,❤❤😊
02PyoEM4e5Q,Respect for Brann goalkeeper
02PyoEM4e5Q,Girls football is delicious
02PyoEM4e5Q,Make Barcelona sign Brann keeper
02PyoEM4e5Q,One Team that will give me the cherry on top. Beating Lyon
02PyoEM4e5Q,❤❤❤❤❤❤❤❤❤
02PyoEM4e5Q,Lindo partido👏👏👏👏👏...y q portera.
02PyoEM4e5Q,swore that bronze header was going in
02PyoEM4e5Q,There is no VAR in women soccer or FC Barcelona doesn't deserve any penalty? This is just insane.
02PyoEM4e5Q,Vamos x más barza femini
02PyoEM4e5Q,Awesome game
02PyoEM4e5Q,"If Brann score first in the return leg, that opens things up completely. But I think Barcelona will go up a couple of gears."
02PyoEM4e5Q,This Brann team will easily destroy Manchester united women
02PyoEM4e5Q,"Aitana Bonmatí is easily the best jeez

What a player!"
02PyoEM4e5Q,Força Barça!
02PyoEM4e5Q,"A fantastic effort by SK Brann and the performance was one of concentration, effort, ability and bar a few possession errors and passing a great team effort to be proud of. WELL DONE . Barca a bit off the beat in this one."
02PyoEM4e5Q,"Brann, and Häcken, has exceeded all expectations. With the conditions these teams have, they are real winners. 👏🏻💪🏻"
02PyoEM4e5Q,Mikalsen was the MVP.  absolutely. Forca Barca
02PyoEM4e5Q,Paid VAR in favour of Brannn....
02PyoEM4e5Q,The reaction from Brann's goalscorer was beautifully authentic. I loved it.
02PyoEM4e5Q,"#GibraltarWaveFC will be the first FC in the world to not only have a cryptocurrency, #CateCoin on its shirt front but also accept sponsorship payment in #CateCoin
Press Release in sports, financial sponsorship, cryptocurrency and general press"
02PyoEM4e5Q,Brann defence was impressive against the European heavyweight's + to score against Barcelona is impressive but facing Barcelona in Spain is a different kettle of fish watched by fired up Spanish fan's in the Barca stadium! i can only see 1 outcome = Barca go through to the Final!❤️🔥🔥🔥🔥🔥💙! VAMOS BARCA!!
02PyoEM4e5Q,"Barcelona dominated the entire 90 minutes, Brann had only one chance. The score should be 1-5.
But I liked Brann, they're great"
02PyoEM4e5Q,Barcelona had a difficult game in the Viking north at -5°C. Glad they won somehow. 😊❤
02PyoEM4e5Q,I love that equalizer goal 😘😋😀😁
02PyoEM4e5Q,"I felt Brann was mostly defeated in the physical aspects of the game and in addition they dissolved so easily defensively. Had they been more resilient and more decisive passing and defending, the game would've been more in balance"
02PyoEM4e5Q,I’m impressed with the coordination from Brann. It takes a lot of defensive synchrony to marshall a result like this. Kudos to the goalie too
02PyoEM4e5Q,"Ni 😂 bran ,ni vran! Visca Barça y visca Catalunya ❤sempre ❤!"
02PyoEM4e5Q,Once barca men played a great game but today 😂😂😂and
02PyoEM4e5Q,Jawohl Barcelona 😊👍⚽️
02PyoEM4e5Q,"congratulations to te fans,,,nice job of them"
02PyoEM4e5Q,👍🏻No. 430 !!!! Y EL PARTIDO COMPLETO??? 😿
02PyoEM4e5Q,Barcelona quick and accurate passing is unmatched 😮
02PyoEM4e5Q,Stream it live next time aholes
02PyoEM4e5Q,The Brann Player saw the first goal coming. 😂
02PyoEM4e5Q,Jesus está voltando
02PyoEM4e5Q,Barça got scared for a bit.
02PyoEM4e5Q,6:27  Perfect example on how huge accomplish is to score against Barca.
02PyoEM4e5Q,"It's just the beginning of barca struggeling.
Just wait for Sjoeke Nüsken with her new job as Sam Kerr, dear Barca defense 🤗"
02PyoEM4e5Q,An important away win for Barcelona Femeni. Tough game but they came out victorious
02PyoEM4e5Q,How can they play such complicated football with so ease ? I'm amazed at the fluency at which they can operate through intricate passes ! 😮😮
02PyoEM4e5Q,If not for Brann GK the scoreline would have been a lot different... My appreciation for the GK 👏👏👏
02PyoEM4e5Q,VISCA BARCELONA 4EVER 💙❤
02PyoEM4e5Q,❤
02PyoEM4e5Q,What a match! All that furious almost put me on my knews... (figurative words) but the future is strong! the objectives first... clear example! Wow... admiration only!
02PyoEM4e5Q,Heia Brann! <3
02PyoEM4e5Q,Brann and Hacken showed that underdogs can compete 👋🏻
02PyoEM4e5Q,"Igual la temporada pasada se sufrió mucho en el estadio de la Roma en los cuartos de final igual y, reconocer que defensivamente el Brann está muy bien trabajado, hoy la portera estuvo espectacular también. Hansen tuvo varias para pasársela a Aitana Bonmati y no lo hizo. 
En fin, es la Champions, habrá que trabajar más en la vuelta para certificar el pase."
02PyoEM4e5Q,*Im not surprised. Why are ppl so surprised with this score? Y’all expect barac to dominate outside of their league but that didn’t happen.*
02PyoEM4e5Q,Well this is a surprising score line.
FPrrl6XyNc4,Is there any commentator?
FPrrl6XyNc4,"🔮 Euro Finals 02.07.2025, Basel, Switzerland.
German newcomer voted for Player of the Match:
_Sara Ritter_ totally neutralized Bonmati AND Putellas over 120 min"
IbBJHtpRrgI,come on barca
IbBJHtpRrgI,great games incoming!
IbBJHtpRrgI,letsgoo
rpeixRIctI4,
rpeixRIctI4,"I was there! Amazing performance by Hoffenheim and a brilliant win. Let's do the same to Frankfurt and Bayern, then we're in the Champions League!"
rpeixRIctI4,Please list the date of the match in the title.
O78b53Uh9os,"0:51 Oberschenkel, den man landläufig auch als Unterarm bezeichnet!"
O78b53Uh9os,Nur 1:2 gegen das Schlusslicht... Das ist noch längst keine CL-Reife. 😜
O78b53Uh9os,Schon wieder so ein luschiger Sieg der Eintracht. Mit einem CL-Platz sehe ich schwarz. Das wird diese Saison nichts mehr. Auf Dauer macht sich die Besetzung des Cheftrainer-Postens mit einem Sportlehrer negativ bemerkbar.
cwnf-ws9XMU,WOW!!!
