Unnamed: 0,Comment,Video Popularity,Comment Popularity,Gender of Sport_Female,Gender of Sport_Male,Club_Arsenal,Club_Bayern München,Club_Chelsea,Club_Club América,Club_Corinthians,Club_Juventus,Club_Manchester United,Club_Napoli,Club_Olympique Lyon,Club_Paris FC,Club_Tottenham Hotspur,Club_Wolfsburg,Club Region_England,Club Region_France,Club Region_Germany,Club Region_Italy,Club Region_Latin America,Language_af,Language_ar,Language_bg,Language_bn,Language_ca,Language_cs,Language_cy,Language_da,Language_de,Language_el,Language_en,Language_es,Language_et,Language_fa,Language_fi,Language_fr,Language_he,Language_hi,Language_hr,Language_hu,Language_id,Language_it,Language_ja,Language_ko,Language_lt,Language_lv,Language_mk,Language_ml,Language_nl,Language_no,Language_pl,Language_pt,Language_ro,Language_ru,Language_sk,Language_sl,Language_so,Language_sq,Language_sv,Language_sw,Language_th,Language_tl,Language_tr,Language_uk,Language_unknown,Language_ur,Language_vi,Language_zh-cn,Language_zh-tw,Channel Structure_Seperate,Channel Structure_Unified,Commenter Gender_male,Commenter Gender_unknown,label,Sexism,Racism,Violence,Appearance,Ability,Non-offensive
97479,2:39 cucu 😭,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
93574,Конору уважение. ФК Челси позор,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
72204,Congratulations ladies 💙💙💙,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178621,"Bonjour merci de poster l'interview d'après match. 

Je suis abonné (pour quelques mois encore) à Charlety, j'ai beaucoup apprécié les idées du coach en 1 ère partie de saison merci à lui, aux joueurs et aux membres du staff. 

Match difficile avec la pluie, malheureusement on a joué le jeu de QRM avec du jeu aérien à gogo. Ils avaient des joueurs plus physique et plus de vices. L'arbitrage pas ouf pour les deux équipes plutôt défavorable au PFC (1 pénalty non sifflé des tirages de maillots non sanctionné de jaunes...) 
Gaudin était bien rentré dans la rencontre mais il a fait pas mal d'erreurs en deuxième mi-temps, j'espère qu'il sera plus régulier en 2 ème partie de saison. 
Les gardiens n'ont pas été au top sur les deux buts (la pluie... La concentration), Hamel qui prouve que sa bonne préparation n'était pas passagère, Kebbal inspire la crainte des joueurs de ligue 2. Le PFC est dominant dans ses matchs dans ses intentions souffrent d'un manque de profondeur lié à des blessures. 
Heureux de finir en première partie de tableau 🎉 on va chercher les barrages pour la fin de saison au minimum !!! 

Bravo à tous les supporters aussi qui répondent présent pour ""remplir Charlety""

Bonnes fêtes à vous",0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
72458,Chelsea Legend.,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
89180,ENZO vs spurs ❤❤❤,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
115169,My GOAT 🇩🇪🐐⚽️,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
114601,"Arteta Out 
Kroenke Out 

Saka injured: ""Stay humble eh""",0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
95362,Horrible defense,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
116875,I miss Tomi Saliba Ode ❤😢,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
93017,Was this uploaded for the flamengo fans? Utterly weird,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
118391,FROM Sénégal 🇸🇳🇸🇳🇸🇳🇸🇳🔥❤,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
94096,"Ipswich are cooked if Noni, cole and Nico all start on Sunday",0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
117576,みんな好き,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
96473,Bravo my Chelsea,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
96247,tyrique as a striker,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
115172,Calm cool composed😂,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178736,Palmarès de Cayenne on a une marque de piment ( piment de Cayenne),2,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
91148,hoomba hoomba,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
96003,love Bett's energy icl,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178661,"Il faut vraiment améliorer la qualité du son des journalistes, on entend très mal, ça n’est pas faute de l’avoir dis plusieurs fois.",0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
95824,miss our striker alonso,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
88354,HERE WE GO 💙🔵,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
75203,Yes niamh!,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
109952,❤❤❤❤,0,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
114866,Benny Blanco❤😂,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
119439,Nwaneri is 🔥,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
118590,❤️,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
117675,We need Gykorees and Eze,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
89467,Jackson. You are the best.,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
94392,Челсе 🇺🇿🇺🇿🇺🇿,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
118260,DROP THE 7-1 HIGHLIGHTS,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
94534,Tyrique George deserves more minutes than Madueke.,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
119123,MIKEL ❤❤❤❤💪💪💪💪💪,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
114730,i believe in nwaneri sterling and trossard....we good yall,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
88332,OHHHH ENZO MARESCAAAA,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
119117,Arsenal legend,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
178821,Allez les gars 🔵,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
119458,Give him time!!!!🔥 ARSENAL ❤️❤️,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
91151,I miss drogba ❤😅,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
89407,I’m a big fan!!!😊,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
96799,Gary looking good 👍🏽,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
119577,Love how Ødeggard jumped over everyone,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
94400,Two Legends 💙💙💙💙 👏🏻👏🏻👏🏻👏🏻,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
116387,Leah ❤❤❤,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
116344,"❤ARSENAL❤ - вітання🎉 Дівчатам🩷💪👏👏💐... Барса реально дуууже сильний суперник, тому насолода перемоги ще краща😂😂😊👍...   🐈‍⬛🏴‍☠️.",0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
88838,plz win,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
95506,MAIKA!!!,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
86544,"どの他の動画を見てる時よりも、愛するチームの息子達が楽しそうにしている動画を見てる時間が最高に幸せです。

up the chels💙",1,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
72931,1:38 Hamano Maika💙,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
81167,Gorgeous lady. Damn!!!,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,1.0,0.0,0.0,1.0,0.0,0.0
177854,🔴🔵🦁✨,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
177313,pourquoi il n'y a rien de 2001 à 2004 et de 2022 à 2024 ?,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
178255,"Merci pour tout Malick, bonne chance pour la suite de ta carrière",0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
177287,Allé asse allé les verre,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
177787,Merci Alex pour tout se que tu as fait à Lyon,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
178798,"On sera derrière vous, allez le Paris FC 💪💪",0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
177800,Légende 🙏,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
178223,"Arrêter avec vos matchs de légende de mer… 
On vas encore perdre ce soir avec vos conneries",0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,1.0,0.0,0.0,0.0
114414,Наш пацан❤❤❤,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
167627,Aqui é Corinthians po,1,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
113161,Please sign viktor gyökeres and ederson from atalanta,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
168588,Legal augusto vai manda o Bidu embora e vai deixar o craque Hugo  parabéns,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
168320,"Prantos fregues, aposentado Ney freguês. Tudo em casa",1,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
136241,Κουλιερακης οε οε οε!!!!!!!!!,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
